nuts3;year;pop_tot
RS1;2018;3555281
RS1;2019;3548830
RS1;2020;3543466
RS1;2021;3527198
RS1;2022;3502101
RS11;2017;1685797
RS11;2018;1688466
RS11;2019;1691919
RS11;2020;1696192
RS11;2021;1692768
RS11;2022;1684567
RS110;2017;1685797
RS110;2018;1688466
RS110;2019;1691919
RS110;2020;1696192
RS110;2021;1692768
RS110;2022;1684567
RS12;2017;1876215
RS12;2018;1866815
RS12;2019;1856911
RS12;2020;1847274
RS12;2021;1834430
RS12;2022;1817534
RS121;2017;176379
RS121;2018;174316
RS121;2019;172110
RS121;2020;169997
RS121;2021;167685
RS121;2022;165106
RS122;2017;282199
RS122;2018;280206
RS122;2019;278356
RS122;2020;276435
RS122;2021;274144
RS122;2022;270976
RS123;2017;617702
RS123;2018;618200
RS123;2019;618578
RS123;2020;619072
RS123;2021;618179
RS123;2022;616178
RS124;2017;139088
RS124;2018;137653
RS124;2019;136183
RS124;2020;134722
RS124;2021;133146
RS124;2022;131089
RS125;2017;180790
RS125;2018;179907
RS125;2019;178853
RS125;2020;177736
RS125;2021;176354
RS125;2022;174440
RS126;2017;178099
RS126;2018;176515
RS126;2019;174732
RS126;2020;173017
RS126;2021;170957
RS126;2022;168556
RS127;2017;301958
RS127;2018;300018
RS127;2019;298099
RS127;2020;296295
RS127;2021;293965
RS127;2022;291189
RS2;2017;3478260
RS2;2018;3446163
RS2;2019;3414934
RS2;2020;3383239
RS2;2021;3344349
RS2;2022;3295004
RS21;2017;1949486
RS21;2018;1932780
RS21;2019;1916855
RS21;2020;1900429
RS21;2021;1880467
RS21;2022;1854641
RS211;2017;272400
RS211;2018;269760
RS211;2019;267026
RS211;2020;264251
RS211;2021;261077
RS211;2022;257288
RS212;2017;166120
RS212;2018;164428
RS212;2019;162887
RS212;2020;161442
RS212;2021;159672
RS212;2022;157489
RS213;2017;284375
RS213;2018;281640
RS213;2019;278943
RS213;2020;276177
RS213;2021;272921
RS213;2022;268766
RS214;2017;202973
RS214;2018;201081
RS214;2019;199330
RS214;2020;197650
RS214;2021;195384
RS214;2022;192760
RS215;2017;203302
RS215;2018;200749
RS215;2019;198646
RS215;2020;196079
RS215;2021;193272
RS215;2022;189248
RS216;2017;228139
RS216;2018;225475
RS216;2019;222907
RS216;2020;220438
RS216;2021;217595
RS216;2022;213662
RS217;2017;306422
RS217;2018;305487
RS217;2019;304807
RS217;2020;304147
RS217;2021;302956
RS217;2022;301129
RS218;2017;285755
RS218;2018;284160
RS218;2019;282309
RS218;2020;280245
RS218;2021;277590
RS218;2022;274299
RS22;2017;1528774
RS22;2018;1513383
RS22;2019;1498079
RS22;2020;1482810
RS22;2021;1463882
RS22;2022;1440363
RS221;2017;115716
RS221;2018;113914
RS221;2019;112085
RS221;2020;110219
RS221;2021;108201
RS221;2022;105741
RS222;2017;171353
RS222;2018;169063
RS222;2019;166777
RS222;2020;164490
RS222;2021;161625
RS222;2022;158517
RS223;2017;110516
RS223;2018;108753
RS223;2019;106917
RS223;2020;105280
RS223;2021;103425
RS223;2022;101003
RS224;2017;204400
RS224;2018;202105
RS224;2019;199946
RS224;2020;197532
RS224;2021;194999
RS224;2022;191728
RS225;2017;365097
RS225;2018;363217
RS225;2019;361446
RS225;2020;359545
RS225;2021;356298
RS225;2022;351904
RS226;2017;86517
RS226;2018;85410
RS226;2019;84244
RS226;2020;83153
RS226;2021;81919
RS226;2022;80410
RS227;2017;190124
RS227;2018;188057
RS227;2019;185950
RS227;2020;184039
RS227;2021;181753
RS227;2022;179047
RS228;2017;199239
RS228;2018;198102
RS228;2019;196971
RS228;2020;195894
RS228;2021;194188
RS228;2022;191959
RS229;2017;85812
RS229;2018;84762
RS229;2019;83743
RS229;2020;82658
RS229;2021;81474
RS229;2022;80054
SE;2014;9644864
SE;2015;9747355
SE;2016;9851017
SE;2017;9995153
SE;2018;10120242
SE;2019;10230185
SE;2020;10327589
SE;2021;10379295
SE;2022;10452326
SE1;2014;3768389
SE1;2015;3819610
SE1;2016;3870264
SE1;2017;3933205
SE1;2018;3995953
SE1;2019;4052937
SE1;2020;4104479
SE1;2021;4129727
SE1;2022;4167429
SE11;2014;2163042
SE11;2015;2198044
SE11;2016;2231439
SE11;2017;2269060
SE11;2018;2308143
SE11;2019;2344124
SE11;2020;2377081
SE11;2021;2391990
SE11;2022;2415139
SE110;2014;2163042
SE110;2015;2198044
SE110;2016;2231439
SE110;2017;2269060
SE110;2018;2308143
SE110;2019;2344124
SE110;2020;2377081
SE110;2021;2391990
SE110;2022;2415139
SE12;2014;1605347
SE12;2015;1621566
SE12;2016;1638825
SE12;2017;1664145
SE12;2018;1687810
SE12;2019;1708813
SE12;2020;1727398
SE12;2021;1737737
SE12;2022;1752290
SE121;2014;345481
SE121;2015;348942
SE121;2016;354164
SE121;2017;361373
SE121;2018;368971
SE121;2019;376354
SE121;2020;383713
SE121;2021;388394
SE121;2022;395026
SE122;2014;277569
SE122;2015;280666
SE122;2016;283712
SE122;2017;288097
SE122;2018;291341
SE122;2019;294695
SE122;2020;297540
SE122;2021;299401
SE122;2022;301801
SE123;2014;437848
SE123;2015;442105
SE123;2016;445661
SE123;2017;452105
SE123;2018;457496
SE123;2019;461583
SE123;2020;465495
SE123;2021;467158
SE123;2022;469704
SE124;2014;285395
SE124;2015;288150
SE124;2016;291012
SE124;2017;294941
SE124;2018;298907
SE124;2019;302252
SE124;2020;304805
SE124;2021;305643
SE124;2022;306792
SE125;2014;259054
SE125;2015;261703
SE125;2016;264276
SE125;2017;267629
SE125;2018;271095
SE125;2019;273929
SE125;2020;275845
SE125;2021;277141
SE125;2022;278967
SE2;2014;4168176
SE2;2015;4211985
SE2;2016;4257622
SE2;2017;4322801
SE2;2018;4376554
SE2;2019;4425644
SE2;2020;4467362
SE2;2021;4492990
SE2;2022;4525044
SE21;2014;819426
SE21;2015;826243
SE21;2016;834276
SE21;2017;847667
SE21;2018;856887
SE21;2019;864630
SE21;2020;870200
SE21;2021;873407
SE21;2022;878580
SE211;2014;341235
SE211;2015;344262
SE211;2016;347837
SE211;2017;352735
SE211;2018;357237
SE211;2019;360825
SE211;2020;363599
SE211;2021;365010
SE211;2022;367064
SE212;2014;187156
SE212;2015;189128
SE212;2016;191369
SE212;2017;194628
SE212;2018;197519
SE212;2019;199886
SE212;2020;201469
SE212;2021;202263
SE212;2022;203340
SE213;2014;233874
SE213;2015;235598
SE213;2016;237679
SE213;2017;242301
SE213;2018;243536
SE213;2019;244670
SE213;2020;245446
SE213;2021;246010
SE213;2022;247175
SE214;2014;57161
SE214;2015;57255
SE214;2016;57391
SE214;2017;58003
SE214;2018;58595
SE214;2019;59249
SE214;2020;59686
SE214;2021;60124
SE214;2022;61001
SE22;2014;1426826
SE22;2015;1443065
SE22;2016;1459880
SE22;2017;1483018
SE22;2018;1504060
SE22;2019;1521848
SE22;2020;1537433
SE22;2021;1548392
SE22;2022;1561362
SE221;2014;152757
SE221;2015;154157
SE221;2016;156253
SE221;2017;158453
SE221;2018;159371
SE221;2019;159684
SE221;2020;159606
SE221;2021;159056
SE221;2022;158937
SE224;2014;1274069
SE224;2015;1288908
SE224;2016;1303627
SE224;2017;1324565
SE224;2018;1344689
SE224;2019;1362164
SE224;2020;1377827
SE224;2021;1389336
SE224;2022;1402425
SE23;2014;1921924
SE23;2015;1942677
SE23;2016;1963466
SE23;2017;1992116
SE23;2018;2015607
SE23;2019;2039166
SE23;2020;2059729
SE23;2021;2071191
SE23;2022;2085102
SE231;2014;306840
SE231;2015;310665
SE231;2016;314784
SE231;2017;320333
SE231;2018;324825
SE231;2019;329352
SE231;2020;333848
SE231;2021;336748
SE231;2022;340243
SE232;2014;1615084
SE232;2015;1632012
SE232;2016;1648682
SE232;2017;1671783
SE232;2018;1690782
SE232;2019;1709814
SE232;2020;1725881
SE232;2021;1734443
SE232;2022;1744859
SE3;2014;1708299
SE3;2015;1715760
SE3;2016;1723131
SE3;2017;1739147
SE3;2018;1747735
SE3;2019;1751604
SE3;2020;1755748
SE3;2021;1756578
SE3;2022;1759853
SE31;2014;829134
SE31;2015;833585
SE31;2016;838747
SE31;2017;848451
SE31;2018;852201
SE31;2019;855220
SE31;2020;857762
SE31;2021;858063
SE31;2022;859350
SE311;2014;273815
SE311;2015;274691
SE311;2016;275904
SE311;2017;279334
SE311;2018;280399
SE311;2019;281482
SE311;2020;282414
SE311;2021;282885
SE311;2022;283196
SE312;2014;277349
SE312;2015;278903
SE312;2016;281028
SE312;2017;284531
SE312;2018;286165
SE312;2019;287191
SE312;2020;287966
SE312;2021;287676
SE312;2022;288387
SE313;2014;277970
SE313;2015;279991
SE313;2016;281815
SE313;2017;284586
SE313;2018;285637
SE313;2019;286547
SE313;2020;287382
SE313;2021;287502
SE313;2022;287767
SE32;2014;368617
SE32;2015;369826
SE32;2016;371273
SE32;2017;374245
SE32;2018;375774
SE32;2019;375733
SE32;2020;376157
SE32;2021;375709
SE32;2022;376247
SE321;2014;242156
SE321;2015;243061
SE321;2016;243897
SE321;2017;245572
SE321;2018;245968
SE321;2019;245453
SE321;2020;245347
SE321;2021;244554
SE321;2022;244193
SE322;2014;126461
SE322;2015;126765
SE322;2016;127376
SE322;2017;128673
SE322;2018;129806
SE322;2019;130280
SE322;2020;130810
SE322;2021;131155
SE322;2022;132054
SE33;2014;510548
SE33;2015;512349
SE33;2016;513111
SE33;2017;516451
SE33;2018;519760
SE33;2019;520651
SE33;2020;521829
SE33;2021;522806
SE33;2022;524256
SE331;2014;261112
SE331;2015;262362
SE331;2016;263378
SE331;2017;265881
SE331;2018;268465
SE331;2019;270154
SE331;2020;271736
SE331;2021;273192
SE331;2022;274563
SE332;2014;249436
SE332;2015;249987
SE332;2016;249733
SE332;2017;250570
SE332;2018;251295
SE332;2019;250497
SE332;2020;250093
SE332;2021;249614
SE332;2022;249693
SI;2014;2061085
SI;2015;2062874
SI;2016;2064188
SI;2017;2065895
SI;2018;2066880
SI;2019;2080908
SI;2020;2095861
SI;2021;2108977
SI;2022;2107180
SI0;2014;2061085
SI0;2015;2062874
SI0;2016;2064188
SI0;2017;2065895
SI0;2018;2066880
SI0;2019;2080908
SI0;2020;2095861
SI0;2021;2108977
SI0;2022;2107180
SI03;2014;1094709
SI03;2015;1093545
SI03;2016;1092193
SI03;2017;1091159
SI03;2018;1089717
SI03;2019;1094435
SI03;2020;1100012
SI03;2021;1105046
SI03;2022;1103787
SI031;2014;117133
SI031;2015;116670
SI031;2016;116078
SI031;2017;115477
SI031;2018;114776
SI031;2019;114287
SI031;2020;114238
SI031;2021;114725
SI031;2022;114226
SI032;2014;323328
SI032;2015;323356
SI032;2016;322553
SI032;2017;322043
SI032;2018;322058
SI032;2019;324104
SI032;2020;325994
SI032;2021;328469
SI032;2022;327998
SI033;2014;71546
SI033;2015;71303
SI033;2016;71040
SI033;2017;70761
SI033;2018;70550
SI033;2019;70588
SI033;2020;70755
SI033;2021;70635
SI033;2022;70571
SI034;2014;254131
SI034;2015;253975
SI034;2016;254318
SI034;2017;254761
SI034;2018;254760
SI034;2019;256359
SI034;2020;257847
SI034;2021;258908
SI034;2022;258699
SI035;2014;58037
SI035;2015;57711
SI035;2016;57404
SI035;2017;57280
SI035;2018;57061
SI035;2019;56962
SI035;2020;57156
SI035;2021;57204
SI035;2022;56883
SI036;2014;75680
SI036;2015;75619
SI036;2016;75711
SI036;2017;75544
SI036;2018;75359
SI036;2019;75559
SI036;2020;75824
SI036;2021;75928
SI036;2022;75824
SI037;2014;142405
SI037;2015;142373
SI037;2016;142566
SI037;2017;142711
SI037;2018;142819
SI037;2019;144032
SI037;2020;145357
SI037;2021;145923
SI037;2022;146252
SI038;2014;52449
SI038;2015;52538
SI038;2016;52523
SI038;2017;52582
SI038;2018;52334
SI038;2019;52544
SI038;2020;52841
SI038;2021;53254
SI038;2022;53334
SI04;2014;966376
SI04;2015;969329
SI04;2016;971995
SI04;2017;974736
SI04;2018;977163
SI04;2019;986473
SI04;2020;995849
SI04;2021;1003931
SI04;2022;1003393
SI041;2014;531260
SI041;2015;534518
SI041;2016;537023
SI041;2017;539672
SI041;2018;542306
SI041;2019;549171
SI041;2020;555274
SI041;2021;555948
SI041;2022;555213
SI042;2014;203894
SI042;2015;203850
SI042;2016;203838
SI042;2017;203800
SI042;2018;203636
SI042;2019;204670
SI042;2020;206621
SI042;2021;211069
SI042;2022;211227
SI043;2014;118374
SI043;2015;118188
SI043;2016;118064
SI043;2017;117747
SI043;2018;117260
SI043;2019;117616
SI043;2020;118041
SI043;2021;118525
SI043;2022;118313
SI044;2014;112848
SI044;2015;112773
SI044;2016;113070
SI044;2017;113517
SI044;2018;113961
SI044;2019;115016
SI044;2020;115913
SI044;2021;118389
SI044;2022;118640
SK;2014;5415949
SK;2015;5421349
SK;2016;5426252
SK;2017;5435343
SK;2018;5443120
SK;2019;5450421
SK;2020;5457873
SK;2021;5459781
SK;2022;5434712
SK0;2014;5415949
SK0;2015;5421349
SK0;2016;5426252
SK0;2017;5435343
SK0;2018;5443120
SK0;2019;5450421
SK0;2020;5457873
SK0;2021;5459781
SK0;2022;5434712
SK01;2014;618380
SK01;2015;625167
SK01;2016;633288
SK01;2017;641892
SK01;2018;650838
SK01;2019;659598
SK01;2020;669592
SK01;2021;677024
SK01;2022;723714
SK010;2014;618380
SK010;2015;625167
SK010;2016;633288
SK010;2017;641892
SK010;2018;650838
SK010;2019;659598
SK010;2020;669592
SK010;2021;677024
SK010;2022;723714
SK02;2014;1836664
SK02;2015;1834832
SK02;2016;1832159
SK02;2017;1830751
SK02;2018;1828428
SK02;2019;1826145
SK02;2020;1823792
SK02;2021;1819399
SK02;2022;1812542
SK021;2014;557608
SK021;2015;558677
SK021;2016;559697
SK021;2017;561156
SK021;2018;562372
SK021;2019;563591
SK021;2020;564917
SK021;2021;565324
SK021;2022;565296
SK022;2014;592394
SK022;2015;591233
SK022;2016;589935
SK022;2017;588816
SK022;2018;587364
SK022;2019;585882
SK022;2020;584569
SK022;2021;582567
SK022;2022;573699
SK023;2014;686662
SK023;2015;684922
SK023;2016;682527
SK023;2017;680779
SK023;2018;678692
SK023;2019;676672
SK023;2020;674306
SK023;2021;671508
SK023;2022;673547
SK03;2014;1347233
SK03;2015;1345808
SK03;2016;1343458
SK03;2017;1342287
SK03;2018;1340811
SK03;2019;1339242
SK03;2020;1336785
SK03;2021;1334238
SK03;2022;1310511
SK031;2014;690420
SK031;2015;690449
SK031;2016;690434
SK031;2017;690778
SK031;2018;691023
SK031;2019;691368
SK031;2020;691509
SK031;2021;691136
SK031;2022;689525
SK032;2014;656813
SK032;2015;655359
SK032;2016;653024
SK032;2017;651509
SK032;2018;649788
SK032;2019;647874
SK032;2020;645276
SK032;2021;643102
SK032;2022;620986
SK04;2014;1613672
SK04;2015;1615542
SK04;2016;1617347
SK04;2017;1620413
SK04;2018;1623043
SK04;2019;1625436
SK04;2020;1627704
SK04;2021;1629120
SK04;2022;1587945
SK041;2014;818916
SK041;2015;819977
SK041;2016;820697
SK041;2017;822310
SK041;2018;823826
SK041;2019;825022
SK041;2020;826244
SK041;2021;827028
SK041;2022;807657
SK042;2014;794756
SK042;2015;795565
SK042;2016;796650
SK042;2017;798103
SK042;2018;799217
SK042;2019;800414
SK042;2020;801460
SK042;2021;802092
SK042;2022;780288
TR;2014;76667864
TR;2015;77695904
TR;2016;78741053
TR;2017;79814871
TR;2018;80810525
TR;2019;82003882
TR;2020;83154997
TR;2021;83614362
TR1;2014;14160467
TR1;2015;14377018
TR1;2016;14657434
TR1;2017;14804116
TR1;2018;15029231
TR1;2019;15067724
TR1;2020;15519267
TR1;2021;15462452
TR10;2014;14160467
TR10;2015;14377018
TR10;2016;14657434
TR10;2017;14804116
TR10;2018;15029231
TR10;2019;15067724
TR10;2020;15519267
TR10;2021;15462452
TR100;2014;14160467
TR100;2015;14377018
TR100;2016;14657434
TR100;2017;14804116
TR100;2018;15029231
TR100;2019;15067724
TR100;2020;15519267
TR100;2021;15462452
TR2;2014;3278705
TR2;2015;3351582
TR2;2016;3387449
TR2;2017;3442229
TR2;2018;3503609
TR2;2019;3569552
TR2;2020;3601928
TR2;2021;3632398
TR21;2014;1613616
TR21;2015;1650735
TR21;2016;1687420
TR21;2017;1726260
TR21;2018;1768368
TR21;2019;1802315
TR21;2020;1831151
TR21;2021;1850565
TR211;2014;874475
TR211;2015;906732
TR211;2016;937910
TR211;2017;972875
TR211;2018;1005463
TR211;2019;1029927
TR211;2020;1055412
TR211;2021;1081065
TR212;2014;398582
TR212;2015;400280
TR212;2016;402537
TR212;2017;401701
TR212;2018;406855
TR212;2019;411528
TR212;2020;413903
TR212;2021;407763
TR213;2014;340559
TR213;2015;343723
TR213;2016;346973
TR213;2017;351684
TR213;2018;356050
TR213;2019;360860
TR213;2020;361836
TR213;2021;361737
TR22;2014;1665089
TR22;2015;1700847
TR22;2016;1700029
TR22;2017;1715969
TR22;2018;1735241
TR22;2019;1767237
TR22;2020;1770777
TR22;2021;1781833
TR221;2014;1162761
TR221;2015;1189057
TR221;2016;1186688
TR221;2017;1196176
TR221;2018;1204824
TR221;2019;1226575
TR221;2020;1228620
TR221;2021;1240285
TR222;2014;502328
TR222;2015;511790
TR222;2016;513341
TR222;2017;519793
TR222;2018;530417
TR222;2019;540662
TR222;2020;542157
TR222;2021;541548
TR3;2014;9897313
TR3;2015;10023549
TR3;2016;10138132
TR3;2017;10265111
TR3;2018;10383963
TR3;2019;10514200
TR3;2020;10618433
TR3;2021;10689115
TR31;2014;4061074
TR31;2015;4113072
TR31;2016;4168415
TR31;2017;4223545
TR31;2018;4279677
TR31;2019;4320519
TR31;2020;4367251
TR31;2021;4394694
TR310;2014;4061074
TR310;2015;4113072
TR310;2016;4168415
TR310;2017;4223545
TR310;2018;4279677
TR310;2019;4320519
TR310;2020;4367251
TR310;2021;4394694
TR32;2014;2851086
TR32;2015;2915188
TR32;2016;2955825
TR32;2017;2997720
TR32;2018;3038325
TR32;2019;3093015
TR32;2020;3131322
TR32;2021;3160772
TR321;2014;1020957
TR321;2015;1041979
TR321;2016;1053506
TR321;2017;1068260
TR321;2018;1080839
TR321;2019;1097746
TR321;2020;1110972
TR321;2021;1119084
TR322;2014;963464
TR322;2015;978700
TR322;2016;993442
TR322;2017;1005687
TR322;2018;1018735
TR322;2019;1027782
TR322;2020;1037208
TR322;2021;1040915
TR323;2014;866665
TR323;2015;894509
TR323;2016;908877
TR323;2017;923773
TR323;2018;938751
TR323;2019;967487
TR323;2020;983142
TR323;2021;1000773
TR33;2014;2985153
TR33;2015;2995289
TR33;2016;3013892
TR33;2017;3043846
TR33;2018;3065961
TR33;2019;3100666
TR33;2020;3119860
TR33;2021;3133649
TR331;2014;1359463
TR331;2015;1367905
TR331;2016;1380366
TR331;2017;1396945
TR331;2018;1413041
TR331;2019;1429643
TR331;2020;1440611
TR331;2021;1450616
TR332;2014;707123
TR332;2015;706371
TR332;2016;709015
TR332;2017;714523
TR332;2018;715693
TR332;2019;725568
TR332;2020;729483
TR332;2021;736912
TR333;2014;572059
TR333;2015;571554
TR333;2016;571463
TR333;2017;573642
TR333;2018;572256
TR333;2019;577941
TR333;2020;579257
TR333;2021;576688
TR334;2014;346508
TR334;2015;349459
TR334;2016;353048
TR334;2017;358736
TR334;2018;364971
TR334;2019;367514
TR334;2020;370509
TR334;2021;369433
TR4;2014;7198284
TR4;2015;7332137
TR4;2016;7499352
TR4;2017;7684187
TR4;2018;7824597
TR4;2019;7968135
TR4;2020;8124975
TR4;2021;8235816
TR41;2014;3749582
TR41;2015;3809784
TR41;2016;3881624
TR41;2017;3964535
TR41;2018;4019116
TR41;2019;4089156
TR41;2020;4163022
TR41;2021;4209378
TR411;2014;2740970
TR411;2015;2787539
TR411;2016;2842547
TR411;2017;2901396
TR411;2018;2936803
TR411;2019;2994521
TR411;2020;3056120
TR411;2021;3101833
TR412;2014;799724
TR412;2015;812320
TR412;2016;826716
TR412;2017;844842
TR412;2018;860620
TR412;2019;871187
TR412;2020;887475
TR412;2021;888828
TR413;2014;208888
TR413;2015;209925
TR413;2016;212361
TR413;2017;218297
TR413;2018;221693
TR413;2019;223448
TR413;2020;219427
TR413;2021;218717
TR42;2014;3448702
TR42;2015;3522353
TR42;2016;3617728
TR42;2017;3719652
TR42;2018;3805481
TR42;2019;3878979
TR42;2020;3961953
TR42;2021;4026438
TR421;2014;1676202
TR421;2015;1722795
TR421;2016;1780055
TR421;2017;1830772
TR421;2018;1883270
TR421;2019;1906391
TR421;2020;1953035
TR421;2021;1997258
TR422;2014;917373
TR422;2015;932706
TR422;2016;953181
TR422;2017;976948
TR422;2018;990214
TR422;2019;1010700
TR422;2020;1029650
TR422;2021;1042649
TR423;2014;351509
TR423;2015;355549
TR423;2016;360388
TR423;2017;370371
TR423;2018;377610
TR423;2019;387844
TR423;2020;392166
TR423;2021;395679
TR424;2014;283496
TR424;2015;284789
TR424;2016;291095
TR424;2017;299896
TR424;2018;303184
TR424;2019;311810
TR424;2020;316126
TR424;2021;314802
TR425;2014;220122
TR425;2015;226514
TR425;2016;233009
TR425;2017;241665
TR425;2018;251203
