nuts3;year;pop_density
ITH36;1998;397.8
ITH36;1999;399.8
ITH36;2000;401.8
ITH36;2001;403.5
ITH36;2002;405.5
ITH36;2003;409.6
ITH36;2004;414.8
ITH36;2005;418.9
ITH36;2006;422.0
ITH36;2007;426.1
ITH36;2008;431.0
ITH36;2009;434.6
ITH36;2010;436.6
ITH36;2011;437.7
ITH36;2012;439.8
ITH36;2013;434.7
ITH36;2014;445.9
ITH36;2015;446.0
ITH36;2016;445.6
ITH36;2017;445.5
ITH36;2018;445.9
ITH36;2019;445.2
ITH36;2020;444.2
ITH36;2021;443.9
ITH36;2022;442.9
ITH37;1990;138.7
ITH37;1991;138.6
ITH37;1992;145.0
ITH37;1993;144.7
ITH37;1994;144.3
ITH37;1995;143.9
ITH37;1996;143.5
ITH37;1997;143.3
ITH37;1998;143.2
ITH37;1999;142.6
ITH37;2000;142.3
ITH37;2001;142.0
ITH37;2002;141.7
ITH37;2003;141.9
ITH37;2004;142.4
ITH37;2005;142.5
ITH37;2006;142.4
ITH37;2007;142.6
ITH37;2008;142.9
ITH37;2009;142.7
ITH37;2010;142.3
ITH37;2011;141.9
ITH37;2012;141.8
ITH37;2013;133.8
ITH37;2014;142.4
ITH37;2015;141.3
ITH37;2016;140.2
ITH37;2017;150.5
ITH37;2018;149.3
ITH37;2019;147.9
ITH37;2020;147.4
ITH37;2021;146.5
ITH37;2022;145.6
ITH4;1990;152.9
ITH4;1991;152.6
ITH4;1992;158.3
ITH4;1993;157.7
ITH4;1994;157.1
ITH4;1995;156.7
ITH4;1996;156.3
ITH4;1997;155.9
ITH4;1998;155.8
ITH4;1999;155.9
ITH4;2000;156.2
ITH4;2001;156.5
ITH4;2002;157.0
ITH4;2003;157.7
ITH4;2004;158.4
ITH4;2005;158.9
ITH4;2006;159.3
ITH4;2007;160.1
ITH4;2008;161.2
ITH4;2009;161.7
ITH4;2010;161.6
ITH4;2011;161.4
ITH4;2012;161.4
ITH4;2013;155.9
ITH4;2014;162.6
ITH4;2015;162.0
ITH4;2016;161.4
ITH4;2017;160.7
ITH4;2018;160.5
ITH4;2019;159.9
ITH4;2020;159.6
ITH4;2021;159.0
ITH4;2022;158.2
ITH41;1990;120.8
ITH41;1991;121.0
ITH41;1992;127.3
ITH41;1993;127.2
ITH41;1994;127.2
ITH41;1995;127.3
ITH41;1996;127.5
ITH41;1997;128.0
ITH41;1998;128.7
ITH41;1999;129.5
ITH41;2000;130.7
ITH41;2001;131.9
ITH41;2002;133.1
ITH41;2003;134.8
ITH41;2004;136.4
ITH41;2005;137.5
ITH41;2006;138.7
ITH41;2007;140.3
ITH41;2008;142.2
ITH41;2009;143.3
ITH41;2010;143.5
ITH41;2011;143.6
ITH41;2012;144.1
ITH41;2013;137.9
ITH41;2014;145.2
ITH41;2015;144.8
ITH41;2016;144.4
ITH41;2017;140.5
ITH41;2018;140.6
ITH41;2019;140.3
ITH41;2020;139.8
ITH41;2021;139.8
ITH41;2022;139.6
ITH42;1990;106.7
ITH42;1991;106.7
ITH42;1992;110.5
ITH42;1993;110.2
ITH42;1994;109.8
ITH42;1995;109.7
ITH42;1996;109.5
ITH42;1997;109.2
ITH42;1998;109.2
ITH42;1999;109.2
ITH42;2000;109.4
ITH42;2001;109.6
ITH42;2002;110.0
ITH42;2003;110.6
ITH42;2004;111.1
ITH42;2005;111.5
ITH42;2006;111.8
ITH42;2007;112.4
ITH42;2008;113.2
ITH42;2009;113.5
ITH42;2010;113.4
ITH42;2011;113.3
ITH42;2012;113.3
ITH42;2013;109.5
ITH42;2014;113.6
ITH42;2015;113.1
ITH42;2016;112.6
ITH42;2017;111.6
ITH42;2018;111.3
ITH42;2019;111.0
ITH42;2020;111.0
ITH42;2021;110.2
ITH42;2022;109.3
ITH43;1990;296.9
ITH43;1991;296.4
ITH43;1992;303.6
ITH43;1993;302.7
ITH43;1994;301.6
ITH43;1995;300.9
ITH43;1996;300.3
ITH43;1997;299.9
ITH43;1998;299.8
ITH43;1999;299.9
ITH43;2000;300.2
ITH43;2001;300.3
ITH43;2002;301.2
ITH43;2003;303.0
ITH43;2004;304.7
ITH43;2005;306.3
ITH43;2006;307.2
ITH43;2007;308.5
ITH43;2008;309.8
ITH43;2009;310.3
ITH43;2010;309.9
ITH43;2011;308.8
ITH43;2012;309.0
ITH43;2013;301.6
ITH43;2014;310.5
ITH43;2015;309.7
ITH43;2016;308.3
ITH43;2017;365.3
ITH43;2018;365.0
ITH43;2019;362.8
ITH43;2020;361.2
ITH43;2021;362.4
ITH43;2022;362.5
ITH44;1990;1245.3
ITH44;1991;1236.6
ITH44;1992;1231.8
ITH44;1993;1219.9
ITH44;1994;1208.7
ITH44;1995;1197.7
ITH44;1996;1187.0
ITH44;1997;1177.4
ITH44;1998;1168.6
ITH44;1999;1161.5
ITH44;2000;1155.1
ITH44;2001;1149.2
ITH44;2002;1142.6
ITH44;2003;1134.4
ITH44;2004;1127.8
ITH44;2005;1121.6
ITH44;2006;1115.5
ITH44;2007;1112.6
ITH44;2008;1111.1
ITH44;2009;1109.4
ITH44;2010;1107.5
ITH44;2011;1103.6
ITH44;2012;1099.5
ITH44;2013;1097.1
ITH44;2014;1117.9
ITH44;2015;1116.0
ITH44;2016;1112.7
ITH44;2017;1101.7
ITH44;2018;1101.2
ITH44;2019;1093.8
ITH44;2020;1088.8
ITH44;2021;1084.8
ITH44;2022;1078.7
ITH5;2001;177.9
ITH5;2002;178.9
ITH5;2003;180.5
ITH5;2004;182.4
ITH5;2005;184.1
ITH5;2006;185.4
ITH5;2007;187.1
ITH5;2008;189.3
ITH5;2009;191.2
ITH5;2010;192.4
ITH5;2011;193.2
ITH5;2012;194.2
ITH5;2013;196.5
ITH5;2014;198.1
ITH5;2015;198.2
ITH5;2016;198.1
ITH5;2017;201.5
ITH5;2018;201.7
ITH5;2019;201.9
ITH5;2020;201.9
ITH5;2021;201.5
ITH5;2022;200.6
ITH51;1990;103.6
ITH51;1991;103.4
ITH51;1992;106.9
ITH51;1993;106.7
ITH51;1994;106.4
ITH51;1995;106.0
ITH51;1996;105.7
ITH51;1997;105.6
ITH51;1998;105.5
ITH51;1999;105.4
ITH51;2000;105.4
ITH51;2001;105.6
ITH51;2002;105.9
ITH51;2003;106.8
ITH51;2004;108.0
ITH51;2005;108.8
ITH51;2006;109.5
ITH51;2007;110.5
ITH51;2008;111.9
ITH51;2009;113.0
ITH51;2010;113.5
ITH51;2011;113.8
ITH51;2012;114.2
ITH51;2013;111.1
ITH51;2014;115.4
ITH51;2015;115.1
ITH51;2016;114.8
ITH51;2017;111.9
ITH51;2018;112.0
ITH51;2019;111.9
ITH51;2020;111.8
ITH51;2021;111.3
ITH51;2022;110.7
ITH52;1990;113.3
ITH52;1991;113.4
ITH52;1992;117.4
ITH52;1993;117.3
ITH52;1994;117.1
ITH52;1995;116.9
ITH52;1996;116.9
ITH52;1997;117.0
ITH52;1998;117.1
ITH52;1999;117.3
ITH52;2000;117.6
ITH52;2001;118.0
ITH52;2002;118.5
ITH52;2003;119.4
ITH52;2004;120.8
ITH52;2005;122.0
ITH52;2006;122.6
ITH52;2007;123.6
ITH52;2008;125.3
ITH52;2009;126.7
ITH52;2010;127.6
ITH52;2011;128.2
ITH52;2012;128.9
ITH52;2013;126.8
ITH52;2014;133.5
ITH52;2015;134.2
ITH52;2016;134.7
ITH52;2017;131.1
ITH52;2018;131.5
ITH52;2019;132.2
ITH52;2020;132.3
ITH52;2021;131.9
ITH52;2022;131.0
ITH53;1990;182.1
ITH53;1991;182.8
ITH53;1992;187.9
ITH53;1993;188.5
ITH53;1994;189.2
ITH53;1995;190.1
ITH53;1996;191.5
ITH53;1997;193.2
ITH53;1998;195.0
ITH53;1999;197.1
ITH53;2000;199.5
ITH53;2001;201.9
ITH53;2002;204.4
ITH53;2003;207.7
ITH53;2004;211.8
ITH53;2005;215.3
ITH53;2006;218.1
ITH53;2007;221.3
ITH53;2008;225.0
ITH53;2009;227.7
ITH53;2010;229.5
ITH53;2011;230.8
ITH53;2012;232.3
ITH53;2013;230.6
ITH53;2014;238.4
ITH53;2015;238.1
ITH53;2016;237.9
ITH53;2017;233.4
ITH53;2018;233.2
ITH53;2019;232.6
ITH53;2020;232.2
ITH53;2021;231.5
ITH53;2022;230.7
ITH54;1990;223.5
ITH54;1991;224.5
ITH54;1992;230.5
ITH54;1993;230.8
ITH54;1994;230.9
ITH54;1995;231.2
ITH54;1996;232.2
ITH54;1997;233.4
ITH54;1998;234.8
ITH54;1999;236.7
ITH54;2000;239.0
ITH54;2001;241.0
ITH54;2002;243.5
ITH54;2003;246.0
ITH54;2004;248.6
ITH54;2005;250.6
ITH54;2006;251.9
ITH54;2007;253.6
ITH54;2008;256.4
ITH54;2009;259.0
ITH54;2010;260.6
ITH54;2011;261.6
ITH54;2012;262.4
ITH54;2013;258.4
ITH54;2014;267.9
ITH54;2015;268.0
ITH54;2016;267.8
ITH54;2017;261.8
ITH54;2018;262.7
ITH54;2019;263.6
ITH54;2020;263.9
ITH54;2021;263.3
ITH54;2022;262.3
ITH55;1990;245.1
ITH55;1991;245.0
ITH55;1992;248.3
ITH55;1993;247.2
ITH55;1994;246.7
ITH55;1995;246.4
ITH55;1996;246.7
ITH55;1997;247.2
ITH55;1998;247.9
ITH55;1999;248.8
ITH55;2000;249.9
ITH55;2001;250.9
ITH55;2002;252.0
ITH55;2003;253.3
ITH55;2004;255.3
ITH55;2005;256.9
ITH55;2006;258.1
ITH55;2007;260.0
ITH55;2008;262.7
ITH55;2009;265.0
ITH55;2010;266.6
ITH55;2011;267.7
ITH55;2012;270.2
ITH55;2013;269.0
ITH55;2014;275.6
ITH55;2015;276.2
ITH55;2016;276.9
ITH55;2017;274.7
ITH55;2018;275.5
ITH55;2019;276.9
ITH55;2020;277.3
ITH55;2021;277.0
ITH55;2022;275.6
ITH56;1990;137.8
ITH56;1991;137.3
ITH56;1992;140.9
ITH56;1993;140.2
ITH56;1994;139.4
ITH56;1995;138.6
ITH56;1996;137.9
ITH56;1997;137.3
ITH56;1998;136.6
ITH56;1999;136.0
ITH56;2000;135.4
ITH56;2001;135.0
ITH56;2002;134.8
ITH56;2003;134.9
ITH56;2004;135.5
ITH56;2005;136.1
ITH56;2006;136.6
ITH56;2007;137.3
ITH56;2008;138.1
ITH56;2009;138.6
ITH56;2010;138.7
ITH56;2011;138.5
ITH56;2012;138.2
ITH56;2013;134.3
ITH56;2014;138.9
ITH56;2015;138.2
ITH56;2016;137.1
ITH56;2017;142.7
ITH56;2018;142.1
ITH56;2019;141.6
ITH56;2020;141.6
ITH56;2021;140.9
ITH56;2022;139.9
ITH57;1990;188.7
ITH57;1991;188.5
ITH57;1992;195.1
ITH57;1993;194.8
ITH57;1994;194.4
ITH57;1995;194.1
ITH57;1996;193.7
ITH57;1997;193.4
ITH57;1998;193.3
ITH57;1999;193.3
ITH57;2000;193.4
ITH57;2001;193.8
ITH57;2002;194.8
ITH57;2003;196.7
ITH57;2004;199.0
ITH57;2005;201.2
ITH57;2006;203.2
ITH57;2007;205.9
ITH57;2008;209.2
ITH57;2009;211.8
ITH57;2010;213.3
ITH57;2011;214.2
ITH57;2012;214.9
ITH57;2013;209.4
ITH57;2014;218.7
ITH57;2015;218.5
ITH57;2016;218.3
ITH57;2017;218.8
ITH57;2018;218.2
ITH57;2019;217.3
ITH57;2020;217.1
ITH57;2021;216.5
ITH57;2022;215.8
ITH58;1990;119.6
ITH58;1991;119.7
ITH58;1992;149.3
ITH58;1993;149.3
ITH58;1994;149.3
ITH58;1995;149.4
ITH58;1996;149.7
ITH58;1997;150.1
ITH58;1998;150.5
ITH58;1999;151.2
ITH58;2000;152.1
ITH58;2001;153.0
ITH58;2002;154.1
ITH58;2003;155.6
ITH58;2004;157.3
ITH58;2005;158.8
ITH58;2006;159.9
ITH58;2007;161.4
ITH58;2008;163.3
ITH58;2009;164.9
ITH58;2010;166.2
ITH58;2011;166.9
ITH58;2012;167.6
ITH58;2013;166.0
ITH58;2014;169.6
ITH58;2015;169.1
ITH58;2016;168.7
ITH58;2017;165.9
ITH58;2018;166.0
ITH58;2019;166.2
ITH58;2020;166.4
ITH58;2021;165.8
ITH58;2022;165.0
ITH59;2001;335.5
ITH59;2002;338.1
ITH59;2003;341.7
ITH59;2004;346.0
ITH59;2005;350.0
ITH59;2006;353.9
ITH59;2007;358.4
ITH59;2008;362.9
ITH59;2009;367.1
ITH59;2010;370.5
ITH59;2011;373.0
ITH59;2012;376.7
ITH59;2013;382.2
ITH59;2014;387.0
ITH59;2015;387.7
ITH59;2016;388.6
ITH59;2017;390.6
ITH59;2018;391.9
ITH59;2019;391.5
ITH59;2020;390.1
ITH59;2021;390.8
ITH59;2022;391.7
ITI;2001;187.7
ITI;2002;188.0
ITI;2003;189.1
ITI;2004;190.7
ITI;2005;191.9
ITI;2006;192.8
ITI;2007;194.4
ITI;2008;196.4
ITI;2009;197.9
ITI;2010;198.9
ITI;2011;199.5
ITI;2012;200.5
ITI;2013;204.5
ITI;2014;208.0
ITI;2015;208.0
ITI;2016;207.8
ITI;2017;209.9
ITI;2018;209.4
ITI;2019;207.5
ITI;2020;206.3
ITI;2021;205.5
ITI;2022;204.6
ITI1;1990;153.6
ITI1;1991;153.5
ITI1;1992;155.6
ITI1;1993;155.3
ITI1;1994;154.9
ITI1;1995;154.6
ITI1;1996;154.3
ITI1;1997;154.2
ITI1;1998;154.1
ITI1;1999;154.1
ITI1;2000;154.2
ITI1;2001;154.4
ITI1;2002;154.6
ITI1;2003;155.3
ITI1;2004;156.5
ITI1;2005;157.3
ITI1;2006;157.8
ITI1;2007;158.8
ITI1;2008;160.1
ITI1;2009;161.1
ITI1;2010;161.7
ITI1;2011;161.9
ITI1;2012;162.4
ITI1;2013;161.9
ITI1;2014;165.6
ITI1;2015;165.4
ITI1;2016;165.2
ITI1;2017;164.0
ITI1;2018;163.7
ITI1;2019;162.7
ITI1;2020;162.1
ITI1;2021;161.9
ITI1;2022;161.3
ITI11;1990;173.4
ITI11;1991;173.1
ITI11;1992;177.6
ITI11;1993;177.5
ITI11;1994;177.2
ITI11;1995;176.8
ITI11;1996;176.4
ITI11;1997;176.1
ITI11;1998;175.9
ITI11;1999;175.7
ITI11;2000;175.5
ITI11;2001;175.4
ITI11;2002;175.2
ITI11;2003;175.4
ITI11;2004;175.8
ITI11;2005;175.9
ITI11;2006;175.7
ITI11;2007;176.3
ITI11;2008;177.4
ITI11;2009;177.7
ITI11;2010;177.6
ITI11;2011;177.4
ITI11;2012;177.1
ITI11;2013;173.0
ITI11;2014;177.5
ITI11;2015;176.3
ITI11;2016;175.1
ITI11;2017;170.0
ITI11;2018;169.3
ITI11;2019;167.5
ITI11;2020;166.6
ITI11;2021;165.3
ITI11;2022;163.9
ITI12;1990;212.8
ITI12;1991;212.6
ITI12;1992;217.6
ITI12;1993;217.2
ITI12;1994;216.8
ITI12;1995;216.4
ITI12;1996;216.1
ITI12;1997;215.9
ITI12;1998;215.7
ITI12;1999;215.4
ITI12;2000;215.2
ITI12;2001;215.3
ITI12;2002;215.5
ITI12;2003;216.2
ITI12;2004;217.3
ITI12;2005;218.3
ITI12;2006;218.8
ITI12;2007;220.2
ITI12;2008;222.2
ITI12;2009;223.4
ITI12;2010;224.1
ITI12;2011;224.2
ITI12;2012;224.3
ITI12;2013;220.9
ITI12;2014;227.8
ITI12;2015;226.8
ITI12;2016;225.8
ITI12;2017;222.9
ITI12;2018;222.3
ITI12;2019;220.4
ITI12;2020;219.1
ITI12;2021;219.3
ITI12;2022;219.2
ITI13;1990;273.6
ITI13;1991;273.9
ITI13;1992;277.6
ITI13;1993;277.7
ITI13;1994;277.8
ITI13;1995;278.0
ITI13;1996;278.6
ITI13;1997;279.2
ITI13;1998;279.6
ITI13;1999;280.1
ITI13;2000;280.8
ITI13;2001;281.7
ITI13;2002;283.0
ITI13;2003;285.4
ITI13;2004;288.5
ITI13;2005;291.0
ITI13;2006;292.8
ITI13;2007;295.8
ITI13;2008;299.5
ITI13;2009;301.7
ITI13;2010;302.4
ITI13;2011;302.4
ITI13;2012;302.0
ITI13;2013;300.4
ITI13;2014;306.9
ITI13;2015;307.0
ITI13;2016;306.6
ITI13;2017;305.3
ITI13;2018;305.6
ITI13;2019;305.5
ITI13;2020;305.0
ITI13;2021;304.4
ITI13;2022;303.2
ITI14;1990;250.2
ITI14;1991;249.4
ITI14;1992;277.4
ITI14;1993;276.0
ITI14;1994;274.7
ITI14;1995;273.4
ITI14;1996;272.1
ITI14;1997;271.3
ITI14;1998;270.5
ITI14;1999;269.7
ITI14;2000;269.3
ITI14;2001;269.0
ITI14;2002;269.0
ITI14;2003;269.9
ITI14;2004;271.5
ITI14;2005;272.4
ITI14;2006;272.8
ITI14;2007;273.8
ITI14;2008;275.4
ITI14;2009;277.2
ITI14;2010;278.7
ITI14;2011;279.6
ITI14;2012;282.0
ITI14;2013;283.8
ITI14;2014;290.6
ITI14;2015;291.5
ITI14;2016;291.8
ITI14;2017;290.5
ITI14;2018;290.1
ITI14;2019;287.5
ITI14;2020;285.7
ITI14;2021;285.7
ITI14;2022;284.5
ITI15;1992;603.7
ITI15;1993;606.0
ITI15;1994;605.4
ITI15;1995;604.5
ITI15;1996;606.4
ITI15;1997;609.8
ITI15;1998;614.5
ITI15;1999;620.2
ITI15;2000;626.2
ITI15;2001;631.2
ITI15;2002;636.3
ITI15;2003;642.1
ITI15;2004;650.4
ITI15;2005;660.7
ITI15;2006;669.2
ITI15;2007;674.3
ITI15;2008;676.0
ITI15;2009;677.8
ITI15;2010;680.2
ITI15;2011;680.3
ITI15;2012;683.6
ITI15;2013;685.2
ITI15;2014;701.2
ITI15;2015;701.0
ITI15;2016;703.2
ITI15;2017;699.6
ITI15;2018;703.8
ITI15;2019;705.2
ITI15;2020;703.6
ITI15;2021;715.5
ITI15;2022;717.0
ITI16;1990;278.5
ITI16;1991;277.7
ITI16;1992;279.4
ITI16;1993;278.6
ITI16;1994;277.5
ITI16;1995;276.4
ITI16;1996;274.3
ITI16;1997;273.7
ITI16;1998;272.5
ITI16;1999;271.7
ITI16;2000;272.7
ITI16;2001;272.2
ITI16;2002;271.9
ITI16;2003;272.5
ITI16;2004;273.6
ITI16;2005;274.4
ITI16;2006;274.9
ITI16;2007;276.0
ITI16;2008;277.3
ITI16;2009;278.1
ITI16;2010;278.9
ITI16;2011;279.1
ITI16;2012;279.1
ITI16;2013;278.5
ITI16;2014;282.9
ITI16;2015;281.9
ITI16;2016;281.1
ITI16;2017;279.7
ITI16;2018;278.7
ITI16;2019;276.9
ITI16;2020;276.1
ITI16;2021;274.4
ITI16;2022;272.5
ITI17;1990;157.3
ITI17;1991;157.3
ITI17;1992;160.5
ITI17;1993;160.3
ITI17;1994;160.1
ITI17;1995;159.9
ITI17;1996;159.6
ITI17;1997;159.4
ITI17;1998;159.2
ITI17;1999;159.3
ITI17;2000;160.0
ITI17;2001;160.4
ITI17;2002;160.5
ITI17;2003;161.4
ITI17;2004;162.6
ITI17;2005;163.6
ITI17;2006;164.5
ITI17;2007;166.1
ITI17;2008;168.0
ITI17;2009;169.4
ITI17;2010;170.6
ITI17;2011;171.3
ITI17;2012;172.0
ITI17;2013;170.5
