edu_level;age;nuts3;year;prop;;
Uni_edu;Y20-24;IT;2016;8.1;;
Uni_edu;Y20-24;IT;2017;8.7;;
Uni_edu;Y20-24;IT;2018;9.4;;
Uni_edu;Y20-24;IT;2019;10.1;;
Uni_edu;Y20-24;IT;2020;10.8;;
Uni_edu;Y20-24;IT;2021;11.9;;
Uni_edu;Y20-24;IT;2022;12.0;;
Uni_edu;Y20-24;ITC;2000;2.0;;
Uni_edu;Y20-24;ITC;2001;1.7;;
Uni_edu;Y20-24;ITC;2002;2.2;;
Uni_edu;Y20-24;ITC;2003;2.6;;
Uni_edu;Y20-24;ITC;2004;3.6;;
Uni_edu;Y20-24;ITC;2005;6.6;;
Uni_edu;Y20-24;ITC;2006;8.9;;
Uni_edu;Y20-24;ITC;2007;8.8;;
Uni_edu;Y20-24;ITC;2008;8.5;;
Uni_edu;Y20-24;ITC;2009;7.8;;
Uni_edu;Y20-24;ITC;2010;8.0;;
Uni_edu;Y20-24;ITC;2011;8.7;;
Uni_edu;Y20-24;ITC;2012;8.0;;
Uni_edu;Y20-24;ITC;2013;9.1;;
Uni_edu;Y20-24;ITC;2014;9.8;;
Uni_edu;Y20-24;ITC;2015;8.9;;
Uni_edu;Y20-24;ITC;2016;9.4;;
Uni_edu;Y20-24;ITC;2017;10.9;;
Uni_edu;Y20-24;ITC;2018;11.2;;
Uni_edu;Y20-24;ITC;2019;11.9;;
Uni_edu;Y20-24;ITC;2020;12.2;;
Uni_edu;Y20-24;ITC;2021;13.2;;
Uni_edu;Y20-24;ITC;2022;12.2;;
Uni_edu;Y20-24;ITC1;2000;1.9;;
Uni_edu;Y20-24;ITC1;2001;1.4;;
Uni_edu;Y20-24;ITC1;2002;3.1;;
Uni_edu;Y20-24;ITC1;2003;3.2;;
Uni_edu;Y20-24;ITC1;2004;3.6;;
Uni_edu;Y20-24;ITC1;2005;5.7;;
Uni_edu;Y20-24;ITC1;2006;8.4;;
Uni_edu;Y20-24;ITC1;2007;8.1;;
Uni_edu;Y20-24;ITC1;2008;8.3;;
Uni_edu;Y20-24;ITC1;2009;7.8;;
Uni_edu;Y20-24;ITC1;2010;8.4;;
Uni_edu;Y20-24;ITC1;2011;7.2;;
Uni_edu;Y20-24;ITC1;2012;6.6;;
Uni_edu;Y20-24;ITC1;2013;8.8;;
Uni_edu;Y20-24;ITC1;2014;10.4;;
Uni_edu;Y20-24;ITC1;2015;10.4;;
Uni_edu;Y20-24;ITC1;2016;9.7;;
Uni_edu;Y20-24;ITC1;2017;10.2;;
Uni_edu;Y20-24;ITC1;2018;9.6;;
Uni_edu;Y20-24;ITC1;2019;10.5;;
Uni_edu;Y20-24;ITC1;2020;10.2;;
Uni_edu;Y20-24;ITC1;2021;12.1;;
Uni_edu;Y20-24;ITC1;2022;12.4;;
Uni_edu;Y20-24;ITC2;2000;;;
Uni_edu;Y20-24;ITC2;2001;;;
Uni_edu;Y20-24;ITC2;2002;;;
Uni_edu;Y20-24;ITC2;2003;;;
Uni_edu;Y20-24;ITC2;2004;;;
Uni_edu;Y20-24;ITC2;2005;;;
Uni_edu;Y20-24;ITC2;2006;;;
Uni_edu;Y20-24;ITC2;2007;;;
Uni_edu;Y20-24;ITC2;2008;;;
Uni_edu;Y20-24;ITC2;2009;;;
Uni_edu;Y20-24;ITC2;2010;;;
Uni_edu;Y20-24;ITC2;2011;;;
Uni_edu;Y20-24;ITC2;2012;;;
Uni_edu;Y20-24;ITC2;2013;;;
Uni_edu;Y20-24;ITC2;2014;;;
Uni_edu;Y20-24;ITC2;2015;;;
Uni_edu;Y20-24;ITC2;2016;;;
Uni_edu;Y20-24;ITC2;2017;;;
Uni_edu;Y20-24;ITC2;2018;;;
Uni_edu;Y20-24;ITC2;2019;;;
Uni_edu;Y20-24;ITC2;2020;;;
Uni_edu;Y20-24;ITC2;2021;;;
Uni_edu;Y20-24;ITC2;2022;;;
Uni_edu;Y20-24;ITC3;2000;3.1;;
Uni_edu;Y20-24;ITC3;2001;2.2;;
Uni_edu;Y20-24;ITC3;2002;;;
Uni_edu;Y20-24;ITC3;2003;;;
Uni_edu;Y20-24;ITC3;2004;2.7;;
Uni_edu;Y20-24;ITC3;2005;6.6;;
Uni_edu;Y20-24;ITC3;2006;7.0;;
Uni_edu;Y20-24;ITC3;2007;6.7;;
Uni_edu;Y20-24;ITC3;2008;7.5;;
Uni_edu;Y20-24;ITC3;2009;7.6;;
Uni_edu;Y20-24;ITC3;2010;7.7;;
Uni_edu;Y20-24;ITC3;2011;8.4;;
Uni_edu;Y20-24;ITC3;2012;6.8;;
Uni_edu;Y20-24;ITC3;2013;7.8;;
Uni_edu;Y20-24;ITC3;2014;9.0;;
Uni_edu;Y20-24;ITC3;2015;7.3;;
Uni_edu;Y20-24;ITC3;2016;8.5;;
Uni_edu;Y20-24;ITC3;2017;8.6;;
Uni_edu;Y20-24;ITC3;2018;11.8;;
Uni_edu;Y20-24;ITC3;2019;10.8;;
Uni_edu;Y20-24;ITC3;2020;13.3;;
Uni_edu;Y20-24;ITC3;2021;11.8;;
Uni_edu;Y20-24;ITC3;2022;9.5;;
Uni_edu;Y20-24;ITC4;2000;1.9;;
Uni_edu;Y20-24;ITC4;2001;1.8;;
Uni_edu;Y20-24;ITC4;2002;2.0;;
Uni_edu;Y20-24;ITC4;2003;2.5;;
Uni_edu;Y20-24;ITC4;2004;3.7;;
Uni_edu;Y20-24;ITC4;2005;7.0;;
Uni_edu;Y20-24;ITC4;2006;9.3;;
Uni_edu;Y20-24;ITC4;2007;9.4;;
Uni_edu;Y20-24;ITC4;2008;8.7;;
Uni_edu;Y20-24;ITC4;2009;7.8;;
Uni_edu;Y20-24;ITC4;2010;7.9;;
Uni_edu;Y20-24;ITC4;2011;9.5;;
Uni_edu;Y20-24;ITC4;2012;8.7;;
Uni_edu;Y20-24;ITC4;2013;9.4;;
Uni_edu;Y20-24;ITC4;2014;9.8;;
Uni_edu;Y20-24;ITC4;2015;8.5;;
Uni_edu;Y20-24;ITC4;2016;9.4;;
Uni_edu;Y20-24;ITC4;2017;11.5;;
Uni_edu;Y20-24;ITC4;2018;11.8;;
Uni_edu;Y20-24;ITC4;2019;12.6;;
Uni_edu;Y20-24;ITC4;2020;13.0;;
Uni_edu;Y20-24;ITC4;2021;13.9;;
Uni_edu;Y20-24;ITC4;2022;12.5;;
Uni_edu;Y20-24;ITF;2000;1.1;;
Uni_edu;Y20-24;ITF;2001;1.0;;
Uni_edu;Y20-24;ITF;2002;1.0;;
Uni_edu;Y20-24;ITF;2003;1.3;;
Uni_edu;Y20-24;ITF;2004;2.2;;
Uni_edu;Y20-24;ITF;2005;3.5;;
Uni_edu;Y20-24;ITF;2006;4.9;;
Uni_edu;Y20-24;ITF;2007;5.7;;
Uni_edu;Y20-24;ITF;2008;5.7;;
Uni_edu;Y20-24;ITF;2009;5.6;;
Uni_edu;Y20-24;ITF;2010;5.3;;
Uni_edu;Y20-24;ITF;2011;5.0;;
Uni_edu;Y20-24;ITF;2012;5.4;;
Uni_edu;Y20-24;ITF;2013;5.2;;
Uni_edu;Y20-24;ITF;2014;5.9;;
Uni_edu;Y20-24;ITF;2015;6.1;;
Uni_edu;Y20-24;ITF;2016;6.3;;
Uni_edu;Y20-24;ITF;2017;6.6;;
Uni_edu;Y20-24;ITF;2018;7.9;;
Uni_edu;Y20-24;ITF;2019;7.8;;
Uni_edu;Y20-24;ITF;2020;8.9;;
Uni_edu;Y20-24;ITF;2021;10.6;;
Uni_edu;Y20-24;ITF;2022;10.4;;
Uni_edu;Y20-24;ITF1;2000;;;
Uni_edu;Y20-24;ITF1;2001;;;
Uni_edu;Y20-24;ITF1;2002;;;
Uni_edu;Y20-24;ITF1;2003;;;
Uni_edu;Y20-24;ITF1;2004;3.4;;
Uni_edu;Y20-24;ITF1;2005;4.1;;
Uni_edu;Y20-24;ITF1;2006;6.2;;
Uni_edu;Y20-24;ITF1;2007;7.0;;
Uni_edu;Y20-24;ITF1;2008;6.2;;
Uni_edu;Y20-24;ITF1;2009;5.0;;
Uni_edu;Y20-24;ITF1;2010;5.2;;
Uni_edu;Y20-24;ITF1;2011;6.5;;
Uni_edu;Y20-24;ITF1;2012;5.3;;
Uni_edu;Y20-24;ITF1;2013;7.7;;
Uni_edu;Y20-24;ITF1;2014;6.9;;
Uni_edu;Y20-24;ITF1;2015;8.0;;
Uni_edu;Y20-24;ITF1;2016;5.7;;
Uni_edu;Y20-24;ITF1;2017;5.6;;
Uni_edu;Y20-24;ITF1;2018;12.6;;
Uni_edu;Y20-24;ITF1;2019;9.7;;
Uni_edu;Y20-24;ITF1;2020;11.9;;
Uni_edu;Y20-24;ITF1;2021;10.1;;
Uni_edu;Y20-24;ITF1;2022;11.4;;
Uni_edu;Y20-24;ITF2;2000;;;
Uni_edu;Y20-24;ITF2;2001;;;
Uni_edu;Y20-24;ITF2;2002;;;
Uni_edu;Y20-24;ITF2;2003;;;
Uni_edu;Y20-24;ITF2;2004;;;
Uni_edu;Y20-24;ITF2;2005;;;
Uni_edu;Y20-24;ITF2;2006;;;
Uni_edu;Y20-24;ITF2;2007;8.6;;
Uni_edu;Y20-24;ITF2;2008;;;
Uni_edu;Y20-24;ITF2;2009;;;
Uni_edu;Y20-24;ITF2;2010;;;
Uni_edu;Y20-24;ITF2;2011;;;
Uni_edu;Y20-24;ITF2;2012;;;
Uni_edu;Y20-24;ITF2;2013;;;
Uni_edu;Y20-24;ITF2;2014;;;
Uni_edu;Y20-24;ITF2;2015;;;
Uni_edu;Y20-24;ITF2;2016;10.6;;
Uni_edu;Y20-24;ITF2;2017;;;
Uni_edu;Y20-24;ITF2;2018;;;
Uni_edu;Y20-24;ITF2;2019;;;
Uni_edu;Y20-24;ITF2;2020;9.9;;
Uni_edu;Y20-24;ITF2;2021;16.4;;
Uni_edu;Y20-24;ITF2;2022;14.6;;
Uni_edu;Y20-24;ITF3;2000;1.0;;
Uni_edu;Y20-24;ITF3;2001;1.0;;
Uni_edu;Y20-24;ITF3;2002;0.9;;
Uni_edu;Y20-24;ITF3;2003;1.1;;
Uni_edu;Y20-24;ITF3;2004;1.7;;
Uni_edu;Y20-24;ITF3;2005;2.8;;
Uni_edu;Y20-24;ITF3;2006;4.0;;
Uni_edu;Y20-24;ITF3;2007;5.0;;
Uni_edu;Y20-24;ITF3;2008;5.2;;
Uni_edu;Y20-24;ITF3;2009;5.4;;
Uni_edu;Y20-24;ITF3;2010;4.8;;
Uni_edu;Y20-24;ITF3;2011;4.8;;
Uni_edu;Y20-24;ITF3;2012;5.1;;
Uni_edu;Y20-24;ITF3;2013;5.2;;
Uni_edu;Y20-24;ITF3;2014;5.8;;
Uni_edu;Y20-24;ITF3;2015;5.8;;
Uni_edu;Y20-24;ITF3;2016;6.7;;
Uni_edu;Y20-24;ITF3;2017;6.2;;
Uni_edu;Y20-24;ITF3;2018;6.6;;
Uni_edu;Y20-24;ITF3;2019;8.3;;
Uni_edu;Y20-24;ITF3;2020;8.9;;
Uni_edu;Y20-24;ITF3;2021;10.5;;
Uni_edu;Y20-24;ITF3;2022;10.2;;
Uni_edu;Y20-24;ITF4;2000;1.5;;
Uni_edu;Y20-24;ITF4;2001;0.9;;
Uni_edu;Y20-24;ITF4;2002;1.0;;
Uni_edu;Y20-24;ITF4;2003;1.4;;
Uni_edu;Y20-24;ITF4;2004;2.1;;
Uni_edu;Y20-24;ITF4;2005;3.4;;
Uni_edu;Y20-24;ITF4;2006;5.1;;
Uni_edu;Y20-24;ITF4;2007;5.4;;
Uni_edu;Y20-24;ITF4;2008;5.3;;
Uni_edu;Y20-24;ITF4;2009;5.5;;
Uni_edu;Y20-24;ITF4;2010;5.7;;
Uni_edu;Y20-24;ITF4;2011;4.4;;
Uni_edu;Y20-24;ITF4;2012;6.2;;
Uni_edu;Y20-24;ITF4;2013;4.5;;
Uni_edu;Y20-24;ITF4;2014;5.6;;
Uni_edu;Y20-24;ITF4;2015;6.5;;
Uni_edu;Y20-24;ITF4;2016;5.9;;
Uni_edu;Y20-24;ITF4;2017;7.0;;
Uni_edu;Y20-24;ITF4;2018;9.5;;
Uni_edu;Y20-24;ITF4;2019;7.4;;
Uni_edu;Y20-24;ITF4;2020;9.2;;
Uni_edu;Y20-24;ITF4;2021;10.7;;
Uni_edu;Y20-24;ITF4;2022;10.8;;
Uni_edu;Y20-24;ITF5;2000;;;
Uni_edu;Y20-24;ITF5;2001;;;
Uni_edu;Y20-24;ITF5;2002;;;
Uni_edu;Y20-24;ITF5;2003;;;
Uni_edu;Y20-24;ITF5;2004;;;
Uni_edu;Y20-24;ITF5;2005;;;
Uni_edu;Y20-24;ITF5;2006;5.0;;
Uni_edu;Y20-24;ITF5;2007;5.7;;
Uni_edu;Y20-24;ITF5;2008;5.0;;
Uni_edu;Y20-24;ITF5;2009;5.7;;
Uni_edu;Y20-24;ITF5;2010;5.3;;
Uni_edu;Y20-24;ITF5;2011;4.5;;
Uni_edu;Y20-24;ITF5;2012;7.0;;
Uni_edu;Y20-24;ITF5;2013;8.7;;
Uni_edu;Y20-24;ITF5;2014;8.5;;
Uni_edu;Y20-24;ITF5;2015;6.4;;
Uni_edu;Y20-24;ITF5;2016;6.6;;
Uni_edu;Y20-24;ITF5;2017;6.6;;
Uni_edu;Y20-24;ITF5;2018;7.8;;
Uni_edu;Y20-24;ITF5;2019;6.4;;
Uni_edu;Y20-24;ITF5;2020;5.3;;
Uni_edu;Y20-24;ITF5;2021;7.7;;
Uni_edu;Y20-24;ITF5;2022;10.5;;
Uni_edu;Y20-24;ITF6;2000;;;
Uni_edu;Y20-24;ITF6;2001;;;
Uni_edu;Y20-24;ITF6;2002;;;
Uni_edu;Y20-24;ITF6;2003;1.4;;
Uni_edu;Y20-24;ITF6;2004;3.0;;
Uni_edu;Y20-24;ITF6;2005;4.8;;
Uni_edu;Y20-24;ITF6;2006;5.9;;
Uni_edu;Y20-24;ITF6;2007;7.0;;
Uni_edu;Y20-24;ITF6;2008;7.4;;
Uni_edu;Y20-24;ITF6;2009;6.1;;
Uni_edu;Y20-24;ITF6;2010;6.0;;
Uni_edu;Y20-24;ITF6;2011;5.9;;
Uni_edu;Y20-24;ITF6;2012;4.2;;
Uni_edu;Y20-24;ITF6;2013;3.7;;
Uni_edu;Y20-24;ITF6;2014;5.1;;
Uni_edu;Y20-24;ITF6;2015;4.8;;
Uni_edu;Y20-24;ITF6;2016;5.7;;
Uni_edu;Y20-24;ITF6;2017;7.3;;
Uni_edu;Y20-24;ITF6;2018;6.0;;
Uni_edu;Y20-24;ITF6;2019;6.2;;
Uni_edu;Y20-24;ITF6;2020;7.4;;
Uni_edu;Y20-24;ITF6;2021;11.0;;
Uni_edu;Y20-24;ITF6;2022;8.8;;
Uni_edu;Y20-24;ITG;2000;0.8;;
Uni_edu;Y20-24;ITG;2001;1.0;;
Uni_edu;Y20-24;ITG;2002;1.0;;
Uni_edu;Y20-24;ITG;2003;1.3;;
Uni_edu;Y20-24;ITG;2004;1.8;;
Uni_edu;Y20-24;ITG;2005;2.3;;
Uni_edu;Y20-24;ITG;2006;3.5;;
Uni_edu;Y20-24;ITG;2007;4.6;;
Uni_edu;Y20-24;ITG;2008;3.9;;
Uni_edu;Y20-24;ITG;2009;4.1;;
Uni_edu;Y20-24;ITG;2010;3.0;;
Uni_edu;Y20-24;ITG;2011;3.3;;
Uni_edu;Y20-24;ITG;2012;3.6;;
Uni_edu;Y20-24;ITG;2013;3.9;;
Uni_edu;Y20-24;ITG;2014;5.1;;
Uni_edu;Y20-24;ITG;2015;5.2;;
Uni_edu;Y20-24;ITG;2016;5.6;;
Uni_edu;Y20-24;ITG;2017;6.4;;
Uni_edu;Y20-24;ITG;2018;6.1;;
Uni_edu;Y20-24;ITG;2019;5.4;;
Uni_edu;Y20-24;ITG;2020;7.1;;
Uni_edu;Y20-24;ITG;2021;8.4;;
Uni_edu;Y20-24;ITG;2022;9.6;;
Uni_edu;Y20-24;ITG1;2000;1.0;;
Uni_edu;Y20-24;ITG1;2001;1.1;;
Uni_edu;Y20-24;ITG1;2002;1.1;;
Uni_edu;Y20-24;ITG1;2003;1.3;;
Uni_edu;Y20-24;ITG1;2004;1.7;;
Uni_edu;Y20-24;ITG1;2005;2.4;;
Uni_edu;Y20-24;ITG1;2006;3.4;;
Uni_edu;Y20-24;ITG1;2007;4.1;;
Uni_edu;Y20-24;ITG1;2008;3.9;;
Uni_edu;Y20-24;ITG1;2009;4.2;;
Uni_edu;Y20-24;ITG1;2010;3.4;;
Uni_edu;Y20-24;ITG1;2011;3.3;;
Uni_edu;Y20-24;ITG1;2012;3.5;;
Uni_edu;Y20-24;ITG1;2013;3.7;;
Uni_edu;Y20-24;ITG1;2014;5.0;;
Uni_edu;Y20-24;ITG1;2015;5.6;;
Uni_edu;Y20-24;ITG1;2016;5.0;;
Uni_edu;Y20-24;ITG1;2017;6.4;;
Uni_edu;Y20-24;ITG1;2018;5.7;;
Uni_edu;Y20-24;ITG1;2019;5.4;;
Uni_edu;Y20-24;ITG1;2020;7.1;;
Uni_edu;Y20-24;ITG1;2021;8.4;;
Uni_edu;Y20-24;ITG1;2022;10.1;;
Uni_edu;Y20-24;ITG2;2000;;;
Uni_edu;Y20-24;ITG2;2001;;;
Uni_edu;Y20-24;ITG2;2002;;;
Uni_edu;Y20-24;ITG2;2003;;;
Uni_edu;Y20-24;ITG2;2004;2.1;;
Uni_edu;Y20-24;ITG2;2005;1.8;;
Uni_edu;Y20-24;ITG2;2006;3.9;;
Uni_edu;Y20-24;ITG2;2007;6.2;;
Uni_edu;Y20-24;ITG2;2008;4.0;;
Uni_edu;Y20-24;ITG2;2009;3.8;;
Uni_edu;Y20-24;ITG2;2010;1.7;;
Uni_edu;Y20-24;ITG2;2011;3.5;;
Uni_edu;Y20-24;ITG2;2012;4.0;;
Uni_edu;Y20-24;ITG2;2013;4.6;;
Uni_edu;Y20-24;ITG2;2014;5.5;;
Uni_edu;Y20-24;ITG2;2015;4.0;;
Uni_edu;Y20-24;ITG2;2016;7.9;;
Uni_edu;Y20-24;ITG2;2017;6.6;;
Uni_edu;Y20-24;ITG2;2018;7.5;;
Uni_edu;Y20-24;ITG2;2019;5.3;;
Uni_edu;Y20-24;ITG2;2020;6.8;;
Uni_edu;Y20-24;ITG2;2021;8.4;;
Uni_edu;Y20-24;ITG2;2022;7.6;;
Uni_edu;Y20-24;ITH;2000;1.7;;
Uni_edu;Y20-24;ITH;2001;1.7;;
Uni_edu;Y20-24;ITH;2002;2.0;;
Uni_edu;Y20-24;ITH;2003;2.4;;
Uni_edu;Y20-24;ITH;2004;3.8;;
Uni_edu;Y20-24;ITH;2005;7.4;;
Uni_edu;Y20-24;ITH;2006;8.7;;
Uni_edu;Y20-24;ITH;2007;8.6;;
Uni_edu;Y20-24;ITH;2008;8.6;;
Uni_edu;Y20-24;ITH;2009;8.6;;
Uni_edu;Y20-24;ITH;2010;7.0;;
Uni_edu;Y20-24;ITH;2011;7.1;;
Uni_edu;Y20-24;ITH;2012;8.8;;
Uni_edu;Y20-24;ITH;2013;9.2;;
Uni_edu;Y20-24;ITH;2014;10.1;;
Uni_edu;Y20-24;ITH;2015;9.3;;
Uni_edu;Y20-24;ITH;2016;10.7;;
Uni_edu;Y20-24;ITH;2017;9.6;;
Uni_edu;Y20-24;ITH;2018;11.0;;
Uni_edu;Y20-24;ITH;2019;12.2;;
Uni_edu;Y20-24;ITH;2020;13.3;;
Uni_edu;Y20-24;ITH;2021;14.4;;
Uni_edu;Y20-24;ITH;2022;14.1;;
Uni_edu;Y20-24;ITH1;2000;;;
Uni_edu;Y20-24;ITH1;2001;;;
Uni_edu;Y20-24;ITH1;2002;;;
Uni_edu;Y20-24;ITH1;2003;;;
Uni_edu;Y20-24;ITH1;2004;;;
Uni_edu;Y20-24;ITH1;2005;;;
Uni_edu;Y20-24;ITH1;2006;;;
Uni_edu;Y20-24;ITH1;2007;6.2;;
Uni_edu;Y20-24;ITH1;2008;;;
Uni_edu;Y20-24;ITH1;2009;;;
Uni_edu;Y20-24;ITH1;2010;;;
Uni_edu;Y20-24;ITH1;2011;;;
Uni_edu;Y20-24;ITH1;2012;5.5;;
Uni_edu;Y20-24;ITH1;2013;;;
Uni_edu;Y20-24;ITH1;2014;;;
Uni_edu;Y20-24;ITH1;2015;5.7;;
Uni_edu;Y20-24;ITH1;2016;5.8;;
Uni_edu;Y20-24;ITH1;2017;5.3;;
Uni_edu;Y20-24;ITH1;2018;5.5;;
Uni_edu;Y20-24;ITH1;2019;;;
Uni_edu;Y20-24;ITH1;2020;6.8;;
Uni_edu;Y20-24;ITH1;2021;9.0;;
Uni_edu;Y20-24;ITH1;2022;6.2;;
Uni_edu;Y20-24;ITH2;2000;;;
Uni_edu;Y20-24;ITH2;2001;;;
Uni_edu;Y20-24;ITH2;2002;;;
Uni_edu;Y20-24;ITH2;2003;;;
Uni_edu;Y20-24;ITH2;2004;;;
Uni_edu;Y20-24;ITH2;2005;7.2;;
Uni_edu;Y20-24;ITH2;2006;9.4;;
Uni_edu;Y20-24;ITH2;2007;8.9;;
Uni_edu;Y20-24;ITH2;2008;8.2;;
Uni_edu;Y20-24;ITH2;2009;7.9;;
Uni_edu;Y20-24;ITH2;2010;7.5;;
Uni_edu;Y20-24;ITH2;2011;9.0;;
Uni_edu;Y20-24;ITH2;2012;10.3;;
Uni_edu;Y20-24;ITH2;2013;11.0;;
Uni_edu;Y20-24;ITH2;2014;11.3;;
Uni_edu;Y20-24;ITH2;2015;10.3;;
Uni_edu;Y20-24;ITH2;2016;11.6;;
Uni_edu;Y20-24;ITH2;2017;10.8;;
Uni_edu;Y20-24;ITH2;2018;12.8;;
Uni_edu;Y20-24;ITH2;2019;14.1;;
Uni_edu;Y20-24;ITH2;2020;13.8;;
Uni_edu;Y20-24;ITH2;2021;10.6;;
Uni_edu;Y20-24;ITH2;2022;14.1;;
Uni_edu;Y20-24;ITH3;2000;1.9;;
Uni_edu;Y20-24;ITH3;2001;2.0;;
Uni_edu;Y20-24;ITH3;2002;1.5;;
Uni_edu;Y20-24;ITH3;2003;2.0;;
Uni_edu;Y20-24;ITH3;2004;3.6;;
Uni_edu;Y20-24;ITH3;2005;7.1;;
Uni_edu;Y20-24;ITH3;2006;10.2;;
Uni_edu;Y20-24;ITH3;2007;7.0;;
Uni_edu;Y20-24;ITH3;2008;9.1;;
Uni_edu;Y20-24;ITH3;2009;8.9;;
Uni_edu;Y20-24;ITH3;2010;7.2;;
Uni_edu;Y20-24;ITH3;2011;7.2;;
Uni_edu;Y20-24;ITH3;2012;10.4;;
Uni_edu;Y20-24;ITH3;2013;10.1;;
Uni_edu;Y20-24;ITH3;2014;10.2;;
Uni_edu;Y20-24;ITH3;2015;8.9;;
Uni_edu;Y20-24;ITH3;2016;9.9;;
Uni_edu;Y20-24;ITH3;2017;8.2;;
Uni_edu;Y20-24;ITH3;2018;9.8;;
Uni_edu;Y20-24;ITH3;2019;11.6;;
Uni_edu;Y20-24;ITH3;2020;15.4;;
Uni_edu;Y20-24;ITH3;2021;16.0;;
Uni_edu;Y20-24;ITH3;2022;16.1;;
Uni_edu;Y20-24;ITH4;2000;;;
Uni_edu;Y20-24;ITH4;2001;2.7;;
Uni_edu;Y20-24;ITH4;2002;;;
Uni_edu;Y20-24;ITH4;2003;;;
Uni_edu;Y20-24;ITH4;2004;5.3;;
Uni_edu;Y20-24;ITH4;2005;8.7;;
Uni_edu;Y20-24;ITH4;2006;8.0;;
Uni_edu;Y20-24;ITH4;2007;10.5;;
Uni_edu;Y20-24;ITH4;2008;7.5;;
Uni_edu;Y20-24;ITH4;2009;7.6;;
Uni_edu;Y20-24;ITH4;2010;5.4;;
Uni_edu;Y20-24;ITH4;2011;6.9;;
Uni_edu;Y20-24;ITH4;2012;4.9;;
Uni_edu;Y20-24;ITH4;2013;7.1;;
Uni_edu;Y20-24;ITH4;2014;7.6;;
Uni_edu;Y20-24;ITH4;2015;8.8;;
Uni_edu;Y20-24;ITH4;2016;8.8;;
Uni_edu;Y20-24;ITH4;2017;13.7;;
Uni_edu;Y20-24;ITH4;2018;11.0;;
Uni_edu;Y20-24;ITH4;2019;12.7;;
Uni_edu;Y20-24;ITH4;2020;12.1;;
Uni_edu;Y20-24;ITH4;2021;11.3;;
Uni_edu;Y20-24;ITH4;2022;11.4;;
Uni_edu;Y20-24;ITH5;2005;8.2;;
Uni_edu;Y20-24;ITH5;2006;7.4;;
Uni_edu;Y20-24;ITH5;2007;10.5;;
Uni_edu;Y20-24;ITH5;2008;8.9;;
Uni_edu;Y20-24;ITH5;2009;9.2;;
Uni_edu;Y20-24;ITH5;2010;7.9;;
Uni_edu;Y20-24;ITH5;2011;7.1;;
Uni_edu;Y20-24;ITH5;2012;8.3;;
Uni_edu;Y20-24;ITH5;2013;8.9;;
Uni_edu;Y20-24;ITH5;2014;11.2;;
Uni_edu;Y20-24;ITH5;2015;10.2;;
Uni_edu;Y20-24;ITH5;2016;12.7;;
Uni_edu;Y20-24;ITH5;2017;10.7;;
Uni_edu;Y20-24;ITH5;2018;13.0;;
Uni_edu;Y20-24;ITH5;2019;13.8;;
Uni_edu;Y20-24;ITH5;2020;12.0;;
Uni_edu;Y20-24;ITH5;2021;14.7;;
Uni_edu;Y20-24;ITH5;2022;13.6;;
Uni_edu;Y20-24;ITI;2000;1.2;;
Uni_edu;Y20-24;ITI;2001;1.1;;
Uni_edu;Y20-24;ITI;2002;1.4;;
Uni_edu;Y20-24;ITI;2003;1.7;;
Uni_edu;Y20-24;ITI;2004;2.9;;
Uni_edu;Y20-24;ITI;2005;4.1;;
Uni_edu;Y20-24;ITI;2006;5.9;;
Uni_edu;Y20-24;ITI;2007;7.8;;
Uni_edu;Y20-24;ITI;2008;7.2;;
Uni_edu;Y20-24;ITI;2009;7.4;;
Uni_edu;Y20-24;ITI;2010;5.7;;
Uni_edu;Y20-24;ITI;2011;6.1;;
Uni_edu;Y20-24;ITI;2012;7.4;;
Uni_edu;Y20-24;ITI;2013;8.2;;
Uni_edu;Y20-24;ITI;2014;8.3;;
Uni_edu;Y20-24;ITI;2015;7.7;;
Uni_edu;Y20-24;ITI;2016;8.7;;
Uni_edu;Y20-24;ITI;2017;9.5;;
Uni_edu;Y20-24;ITI;2018;10.1;;
Uni_edu;Y20-24;ITI;2019;12.1;;
Uni_edu;Y20-24;ITI;2020;11.2;;
Uni_edu;Y20-24;ITI;2021;11.2;;
Uni_edu;Y20-24;ITI;2022;13.0;;
Uni_edu;Y20-24;ITI1;2000;1.1;;
Uni_edu;Y20-24;ITI1;2001;1.1;;
Uni_edu;Y20-24;ITI1;2002;1.6;;
Uni_edu;Y20-24;ITI1;2003;2.2;;
Uni_edu;Y20-24;ITI1;2004;2.9;;
Uni_edu;Y20-24;ITI1;2005;4.2;;
Uni_edu;Y20-24;ITI1;2006;5.5;;
Uni_edu;Y20-24;ITI1;2007;7.0;;
Uni_edu;Y20-24;ITI1;2008;6.2;;
Uni_edu;Y20-24;ITI1;2009;7.1;;
Uni_edu;Y20-24;ITI1;2010;5.3;;
Uni_edu;Y20-24;ITI1;2011;4.1;;
Uni_edu;Y20-24;ITI1;2012;6.8;;
Uni_edu;Y20-24;ITI1;2013;8.9;;
Uni_edu;Y20-24;ITI1;2014;7.0;;
Uni_edu;Y20-24;ITI1;2015;6.9;;
Uni_edu;Y20-24;ITI1;2016;6.9;;
Uni_edu;Y20-24;ITI1;2017;6.9;;
Uni_edu;Y20-24;ITI1;2018;7.3;;
Uni_edu;Y20-24;ITI1;2019;10.7;;
Uni_edu;Y20-24;ITI1;2020;9.1;;
Uni_edu;Y20-24;ITI1;2021;9.1;;
Uni_edu;Y20-24;ITI1;2022;10.4;;
